country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,BrabantWallon,29897.0,,34,9,2021-02-27
BE,Flanders,Limburg,38404.0,,111,26,2021-02-27
BE,Wallonia,Namur,40363.0,,61,14,2021-02-27
BE,Flanders,VlaamsBrabant,59097.0,,59,9,2021-02-27
BE,Flanders,WestVlaanderen,68303.0,,246,42,2021-02-27
BE,Flanders,OostVlaanderen,82743.0,,353,73,2021-02-27
BE,Brussels,Brussels,95862.0,,284,64,2021-02-27
BE,Flanders,Antwerpen,96684.0,,255,56,2021-02-27
BE,Wallonia,Liège,105389.0,,122,35,2021-02-27
BE,Wallonia,Hainaut,116145.0,,278,60,2021-02-27
BE,MISSING,MISSING,14132.0,,,,2021-02-28
BE,Wallonia,Luxembourg,21825.0,,34,8,2021-02-28
BE,Wallonia,BrabantWallon,29923.0,,35,10,2021-02-28
BE,Flanders,Limburg,38439.0,,115,30,2021-02-28
BE,Wallonia,Namur,40386.0,,70,14,2021-02-28
BE,Flanders,VlaamsBrabant,59167.0,,61,10,2021-02-28
BE,Flanders,WestVlaanderen,68385.0,,257,42,2021-02-28
BE,Flanders,OostVlaanderen,82860.0,,362,75,2021-02-28
BE,Brussels,Brussels,95994.0,,292,64,2021-02-28
BE,Flanders,Antwerpen,96810.0,,263,57,2021-02-28
BE,Wallonia,Liège,105397.0,,122,34,2021-02-28
BE,Wallonia,Hainaut,116204.0,,285,63,2021-02-28
BE,MISSING,MISSING,14222.0,,,,2021-03-01
BE,Wallonia,Luxembourg,21896.0,,35,8,2021-03-01
BE,Wallonia,BrabantWallon,30029.0,,38,10,2021-03-01
BE,Flanders,Limburg,38628.0,,113,28,2021-03-01
BE,Wallonia,Namur,40536.0,,72,12,2021-03-01
BE,Flanders,VlaamsBrabant,59442.0,,59,9,2021-03-01
BE,Flanders,WestVlaanderen,68695.0,,256,42,2021-03-01
BE,Flanders,OostVlaanderen,83396.0,,376,78,2021-03-01
BE,Brussels,Brussels,96421.0,,308,66,2021-03-01
BE,Flanders,Antwerpen,97237.0,,265,63,2021-03-01
BE,Wallonia,Liège,105599.0,,125,34,2021-03-01
BE,Wallonia,Hainaut,116632.0,,290,63,2021-03-01
BE,MISSING,MISSING,14301.0,,,,2021-03-02
BE,Wallonia,Luxembourg,21978.0,,35,11,2021-03-02
BE,Wallonia,BrabantWallon,30115.0,,34,11,2021-03-02
BE,Flanders,Limburg,38760.0,,97,28,2021-03-02
BE,Wallonia,Namur,40709.0,,64,15,2021-03-02
BE,Flanders,VlaamsBrabant,59680.0,,53,10,2021-03-02
BE,Flanders,WestVlaanderen,68997.0,,260,51,2021-03-02
BE,Flanders,OostVlaanderen,83805.0,,373,80,2021-03-02
BE,Brussels,Brussels,96776.0,,306,62,2021-03-02
BE,Flanders,Antwerpen,97602.0,,273,67,2021-03-02
BE,Wallonia,Liège,105754.0,,127,32,2021-03-02
BE,Wallonia,Hainaut,117013.0,,280,59,2021-03-02
BE,MISSING,MISSING,14350.0,,,,2021-03-03
BE,Wallonia,Luxembourg,22039.0,,37,11,2021-03-03
BE,Wallonia,BrabantWallon,30231.0,,33,10,2021-03-03
BE,Flanders,Limburg,38952.0,,106,30,2021-03-03
BE,Wallonia,Namur,40886.0,,73,16,2021-03-03
BE,Flanders,VlaamsBrabant,59899.0,,55,10,2021-03-03
BE,Flanders,WestVlaanderen,69281.0,,248,56,2021-03-03
BE,Flanders,OostVlaanderen,84205.0,,360,80,2021-03-03
BE,Brussels,Brussels,97149.0,,310,68,2021-03-03
BE,Flanders,Antwerpen,97996.0,,275,62,2021-03-03
BE,Wallonia,Liège,105913.0,,122,29,2021-03-03
BE,Wallonia,Hainaut,117341.0,,281,62,2021-03-03
BE,MISSING,MISSING,14421.0,,,,2021-03-04
BE,Wallonia,Luxembourg,22125.0,,45,11,2021-03-04
BE,Wallonia,BrabantWallon,30319.0,,30,10,2021-03-04
BE,Flanders,Limburg,39114.0,,103,26,2021-03-04
BE,Wallonia,Namur,41045.0,,78,20,2021-03-04
BE,Flanders,VlaamsBrabant,60121.0,,51,10,2021-03-04
BE,Flanders,WestVlaanderen,69565.0,,247,51,2021-03-04
BE,Flanders,OostVlaanderen,84584.0,,356,75,2021-03-04
BE,Brussels,Brussels,97473.0,,319,69,2021-03-04
BE,Flanders,Antwerpen,98369.0,,287,58,2021-03-04
BE,Wallonia,Liège,106035.0,,118,31,2021-03-04
BE,Wallonia,Hainaut,117753.0,,271,65,2021-03-04
BE,MISSING,MISSING,14501.0,,,,2021-03-05
BE,Wallonia,Luxembourg,22194.0,,47,12,2021-03-05
BE,Wallonia,BrabantWallon,30415.0,,29,8,2021-03-05
BE,Flanders,Limburg,39261.0,,100,25,2021-03-05
BE,Wallonia,Namur,41259.0,,72,21,2021-03-05
BE,Flanders,VlaamsBrabant,60322.0,,56,8,2021-03-05
BE,Flanders,WestVlaanderen,69830.0,,236,48,2021-03-05
BE,Flanders,OostVlaanderen,84962.0,,350,72,2021-03-05
BE,Brussels,Brussels,97815.0,,314,73,2021-03-05
BE,Flanders,Antwerpen,98767.0,,301,64,2021-03-05
BE,Wallonia,Liège,106196.0,,121,34,2021-03-05
BE,Wallonia,Hainaut,118133.0,,289,68,2021-03-05
BE,MISSING,MISSING,14553.0,,,,2021-03-06
BE,Wallonia,Luxembourg,22218.0,,38,11,2021-03-06
BE,Wallonia,BrabantWallon,30458.0,,28,7,2021-03-06
BE,Flanders,Limburg,39335.0,,101,26,2021-03-06
BE,Wallonia,Namur,41372.0,,69,20,2021-03-06
BE,Flanders,VlaamsBrabant,60445.0,,52,7,2021-03-06
BE,Flanders,WestVlaanderen,69996.0,,226,50,2021-03-06
BE,Flanders,OostVlaanderen,85177.0,,340,68,2021-03-06
BE,Brussels,Brussels,98020.0,,312,69,2021-03-06
BE,Flanders,Antwerpen,98991.0,,293,61,2021-03-06
BE,Wallonia,Liège,106270.0,,126,29,2021-03-06
BE,Wallonia,Hainaut,118330.0,,295,68,2021-03-06
BE,MISSING,MISSING,14575.0,,,,2021-03-07
BE,Wallonia,Luxembourg,22235.0,,40,10,2021-03-07
BE,Wallonia,BrabantWallon,30470.0,,29,7,2021-03-07
BE,Flanders,Limburg,39403.0,,112,27,2021-03-07
BE,Wallonia,Namur,41412.0,,77,22,2021-03-07
BE,Flanders,VlaamsBrabant,60510.0,,53,8,2021-03-07
BE,Flanders,WestVlaanderen,70069.0,,229,50,2021-03-07
BE,Flanders,OostVlaanderen,85301.0,,337,67,2021-03-07
BE,Brussels,Brussels,98124.0,,321,68,2021-03-07
BE,Flanders,Antwerpen,99151.0,,313,68,2021-03-07
BE,Wallonia,Liège,106279.0,,127,29,2021-03-07
BE,Wallonia,Hainaut,118422.0,,300,69,2021-03-07
BE,MISSING,MISSING,14665.0,,,,2021-03-08
BE,Wallonia,Luxembourg,22310.0,,43,10,2021-03-08
BE,Wallonia,BrabantWallon,30566.0,,30,8,2021-03-08
BE,Flanders,Limburg,39630.0,,118,29,2021-03-08
BE,Wallonia,Namur,41639.0,,79,23,2021-03-08
BE,Flanders,VlaamsBrabant,60809.0,,52,7,2021-03-08
BE,Flanders,WestVlaanderen,70455.0,,237,50,2021-03-08
BE,Flanders,OostVlaanderen,85892.0,,354,72,2021-03-08
BE,Brussels,Brussels,98611.0,,327,71,2021-03-08
BE,Flanders,Antwerpen,99659.0,,327,70,2021-03-08
BE,Wallonia,Liège,106546.0,,122,25,2021-03-08
BE,Wallonia,Hainaut,118854.0,,305,71,2021-03-08
BE,MISSING,MISSING,14756.0,,,,2021-03-09
BE,Wallonia,Luxembourg,22399.0,,43,10,2021-03-09
BE,Wallonia,BrabantWallon,30694.0,,31,7,2021-03-09
BE,Flanders,Limburg,39833.0,,113,29,2021-03-09
BE,Wallonia,Namur,41845.0,,83,23,2021-03-09
BE,Flanders,VlaamsBrabant,61064.0,,51,7,2021-03-09
BE,Flanders,WestVlaanderen,70782.0,,223,52,2021-03-09
BE,Flanders,OostVlaanderen,86341.0,,348,71,2021-03-09
BE,Brussels,Brussels,99058.0,,314,71,2021-03-09
BE,Flanders,Antwerpen,100119.0,,332,78,2021-03-09
BE,Wallonia,Liège,106780.0,,115,24,2021-03-09
BE,Wallonia,Hainaut,119346.0,,310,69,2021-03-09
BE,MISSING,MISSING,14825.0,,,,2021-03-10
BE,Wallonia,Luxembourg,22496.0,,40,12,2021-03-10
BE,Wallonia,BrabantWallon,30796.0,,28,8,2021-03-10
BE,Flanders,Limburg,40020.0,,101,28,2021-03-10
BE,Wallonia,Namur,42068.0,,87,27,2021-03-10
BE,Flanders,VlaamsBrabant,61290.0,,51,7,2021-03-10
BE,Flanders,WestVlaanderen,71095.0,,213,51,2021-03-10
BE,Flanders,OostVlaanderen,86944.0,,344,72,2021-03-10
BE,Brussels,Brussels,99528.0,,317,76,2021-03-10
BE,Flanders,Antwerpen,100550.0,,343,78,2021-03-10
BE,Wallonia,Liège,106984.0,,107,25,2021-03-10
BE,Wallonia,Hainaut,119808.0,,312,68,2021-03-10
BE,MISSING,MISSING,14885.0,,,,2021-03-11
BE,Wallonia,Luxembourg,22597.0,,35,12,2021-03-11
BE,Wallonia,BrabantWallon,30917.0,,27,7,2021-03-11
BE,Flanders,Limburg,40215.0,,91,27,2021-03-11
BE,Wallonia,Namur,42289.0,,84,30,2021-03-11
BE,Flanders,VlaamsBrabant,61557.0,,52,7,2021-03-11
BE,Flanders,WestVlaanderen,71409.0,,212,53,2021-03-11
BE,Flanders,OostVlaanderen,87461.0,,346,75,2021-03-11
BE,Brussels,Brussels,100005.0,,311,72,2021-03-11
BE,Flanders,Antwerpen,101038.0,,332,72,2021-03-11
BE,Wallonia,Liège,107202.0,,103,22,2021-03-11
BE,Wallonia,Hainaut,120322.0,,317,71,2021-03-11
BE,MISSING,MISSING,14951.0,,,,2021-03-12
BE,Wallonia,Luxembourg,22718.0,,33,11,2021-03-12
BE,Wallonia,BrabantWallon,31044.0,,24,8,2021-03-12
BE,Flanders,Limburg,40427.0,,91,28,2021-03-12
BE,Wallonia,Namur,42557.0,,88,32,2021-03-12
BE,Flanders,VlaamsBrabant,61849.0,,53,9,2021-03-12
BE,Flanders,WestVlaanderen,71768.0,,215,51,2021-03-12
BE,Flanders,OostVlaanderen,88001.0,,351,82,2021-03-12
BE,Brussels,Brussels,100486.0,,318,78,2021-03-12
BE,Flanders,Antwerpen,101558.0,,328,74,2021-03-12
BE,Wallonia,Liège,107410.0,,105,22,2021-03-12
BE,Wallonia,Hainaut,120880.0,,309,73,2021-03-12
BE,MISSING,MISSING,15006.0,,,,2021-03-13
BE,Wallonia,Luxembourg,22774.0,,29,12,2021-03-13
BE,Wallonia,BrabantWallon,31108.0,,26,10,2021-03-13
BE,Flanders,Limburg,40556.0,,91,28,2021-03-13
BE,Wallonia,Namur,42707.0,,93,30,2021-03-13
BE,Flanders,VlaamsBrabant,62016.0,,53,11,2021-03-13
BE,Flanders,WestVlaanderen,71977.0,,208,50,2021-03-13
BE,Flanders,OostVlaanderen,88284.0,,346,79,2021-03-13
BE,Brussels,Brussels,100834.0,,315,77,2021-03-13
BE,Flanders,Antwerpen,101842.0,,313,77,2021-03-13
BE,Wallonia,Liège,107526.0,,109,25,2021-03-13
BE,Wallonia,Hainaut,121193.0,,322,75,2021-03-13
BE,MISSING,MISSING,15042.0,,,,2021-03-14
BE,Wallonia,Luxembourg,22810.0,,38,12,2021-03-14
BE,Wallonia,BrabantWallon,31177.0,,27,9,2021-03-14
BE,Flanders,Limburg,40645.0,,98,29,2021-03-14
BE,Wallonia,Namur,42758.0,,103,30,2021-03-14
BE,Flanders,VlaamsBrabant,62130.0,,55,10,2021-03-14
BE,Flanders,WestVlaanderen,72097.0,,227,57,2021-03-14
BE,Flanders,OostVlaanderen,88525.0,,361,83,2021-03-14
BE,Brussels,Brussels,101048.0,,331,82,2021-03-14
BE,Flanders,Antwerpen,102097.0,,324,73,2021-03-14
BE,Wallonia,Liège,107539.0,,114,25,2021-03-14
BE,Wallonia,Hainaut,121338.0,,335,75,2021-03-14
BE,MISSING,MISSING,15171.0,,,,2021-03-15
BE,Wallonia,Luxembourg,22944.0,,39,14,2021-03-15
BE,Wallonia,BrabantWallon,31348.0,,31,9,2021-03-15
BE,Flanders,Limburg,40986.0,,104,31,2021-03-15
BE,Wallonia,Namur,43124.0,,111,32,2021-03-15
BE,Flanders,VlaamsBrabant,62567.0,,61,11,2021-03-15
BE,Flanders,WestVlaanderen,72579.0,,233,56,2021-03-15
BE,Flanders,OostVlaanderen,89427.0,,378,84,2021-03-15
BE,Brussels,Brussels,101699.0,,346,80,2021-03-15
BE,Flanders,Antwerpen,102802.0,,342,77,2021-03-15
BE,Wallonia,Liège,107808.0,,113,27,2021-03-15
BE,Wallonia,Hainaut,122007.0,,354,82,2021-03-15
BE,MISSING,MISSING,15247.0,,,,2021-03-16
BE,Wallonia,Luxembourg,23080.0,,50,15,2021-03-16
BE,Wallonia,BrabantWallon,31515.0,,32,9,2021-03-16
BE,Flanders,Limburg,41247.0,,106,30,2021-03-16
BE,Wallonia,Namur,43432.0,,110,37,2021-03-16
BE,Flanders,VlaamsBrabant,62886.0,,60,17,2021-03-16
BE,Flanders,WestVlaanderen,73017.0,,231,62,2021-03-16
BE,Flanders,OostVlaanderen,90134.0,,366,80,2021-03-16
BE,Brussels,Brussels,102342.0,,334,84,2021-03-16
BE,Flanders,Antwerpen,103415.0,,344,84,2021-03-16
BE,Wallonia,Liège,108090.0,,107,27,2021-03-16
BE,Wallonia,Hainaut,122656.0,,345,77,2021-03-16
BE,MISSING,MISSING,15340.0,,,,2021-03-17
BE,Wallonia,Luxembourg,23256.0,,55,15,2021-03-17
BE,Wallonia,BrabantWallon,31684.0,,34,10,2021-03-17
BE,Flanders,Limburg,41491.0,,110,32,2021-03-17
BE,Wallonia,Namur,43745.0,,109,39,2021-03-17
BE,Flanders,VlaamsBrabant,63285.0,,63,17,2021-03-17
BE,Flanders,WestVlaanderen,73524.0,,231,63,2021-03-17
BE,Flanders,OostVlaanderen,90880.0,,341,83,2021-03-17
BE,Brussels,Brussels,102927.0,,354,86,2021-03-17
BE,Flanders,Antwerpen,104094.0,,358,90,2021-03-17
BE,Wallonia,Liège,108341.0,,106,26,2021-03-17
BE,Wallonia,Hainaut,123329.0,,362,73,2021-03-17
BE,MISSING,MISSING,15417.0,,,,2021-03-18
BE,Wallonia,Luxembourg,23384.0,,57,15,2021-03-18
BE,Wallonia,BrabantWallon,31878.0,,33,8,2021-03-18
BE,Flanders,Limburg,41801.0,,113,31,2021-03-18
BE,Wallonia,Namur,44162.0,,110,40,2021-03-18
BE,Flanders,VlaamsBrabant,63664.0,,67,16,2021-03-18
BE,Flanders,WestVlaanderen,74034.0,,230,65,2021-03-18
BE,Flanders,OostVlaanderen,91610.0,,332,85,2021-03-18
BE,Brussels,Brussels,103596.0,,365,88,2021-03-18
BE,Flanders,Antwerpen,104725.0,,348,90,2021-03-18
BE,Wallonia,Liège,108673.0,,111,28,2021-03-18
BE,Wallonia,Hainaut,123988.0,,376,77,2021-03-18
BE,MISSING,MISSING,15516.0,,,,2021-03-19
BE,Wallonia,Luxembourg,23544.0,,55,14,2021-03-19
BE,Wallonia,BrabantWallon,32111.0,,34,7,2021-03-19
BE,Flanders,Limburg,42129.0,,112,32,2021-03-19
BE,Wallonia,Namur,44582.0,,111,37,2021-03-19
BE,Flanders,VlaamsBrabant,64049.0,,75,21,2021-03-19
BE,Flanders,WestVlaanderen,74524.0,,213,65,2021-03-19
BE,Flanders,OostVlaanderen,92398.0,,338,83,2021-03-19
BE,Brussels,Brussels,104191.0,,373,89,2021-03-19
BE,Flanders,Antwerpen,105404.0,,347,91,2021-03-19
BE,Wallonia,Liège,108971.0,,111,32,2021-03-19
BE,Wallonia,Hainaut,124695.0,,384,79,2021-03-19
BE,MISSING,MISSING,15585.0,,,,2021-03-20
BE,Wallonia,Luxembourg,23626.0,,45,16,2021-03-20
BE,Wallonia,BrabantWallon,32232.0,,35,8,2021-03-20
BE,Flanders,Limburg,42302.0,,108,31,2021-03-20
BE,Wallonia,Namur,44887.0,,120,35,2021-03-20
BE,Flanders,VlaamsBrabant,64210.0,,75,20,2021-03-20
BE,Flanders,WestVlaanderen,74806.0,,220,62,2021-03-20
BE,Flanders,OostVlaanderen,92752.0,,342,86,2021-03-20
BE,Brussels,Brussels,104555.0,,383,90,2021-03-20
BE,Flanders,Antwerpen,105803.0,,344,91,2021-03-20
BE,Wallonia,Liège,109120.0,,98,30,2021-03-20
BE,Wallonia,Hainaut,125081.0,,390,88,2021-03-20
BE,MISSING,MISSING,15619.0,,,,2021-03-21
BE,Wallonia,Luxembourg,23679.0,,45,15,2021-03-21
BE,Wallonia,BrabantWallon,32313.0,,36,9,2021-03-21
BE,Flanders,Limburg,42452.0,,119,32,2021-03-21
BE,Wallonia,Namur,44984.0,,128,36,2021-03-21
BE,Flanders,VlaamsBrabant,64362.0,,78,20,2021-03-21
BE,Flanders,WestVlaanderen,74939.0,,229,62,2021-03-21
BE,Flanders,OostVlaanderen,92933.0,,356,87,2021-03-21
BE,Brussels,Brussels,104767.0,,395,97,2021-03-21
BE,Flanders,Antwerpen,106099.0,,355,88,2021-03-21
BE,Wallonia,Liège,109146.0,,103,30,2021-03-21
BE,Wallonia,Hainaut,125242.0,,405,93,2021-03-21
BE,MISSING,MISSING,15738.0,,,,2021-03-22
BE,Wallonia,Luxembourg,23886.0,,48,15,2021-03-22
BE,Wallonia,BrabantWallon,32560.0,,43,8,2021-03-22
BE,Flanders,Limburg,42905.0,,123,34,2021-03-22
BE,Wallonia,Namur,45392.0,,133,34,2021-03-22
BE,Flanders,VlaamsBrabant,64845.0,,87,20,2021-03-22
BE,Flanders,WestVlaanderen,75601.0,,248,63,2021-03-22
BE,Flanders,OostVlaanderen,93888.0,,376,92,2021-03-22
BE,Brussels,Brussels,105509.0,,415,106,2021-03-22
BE,Flanders,Antwerpen,106948.0,,362,91,2021-03-22
BE,Wallonia,Liège,109559.0,,107,33,2021-03-22
BE,Wallonia,Hainaut,125989.0,,430,93,2021-03-22
BE,MISSING,MISSING,15848.0,,,,2021-03-23
BE,Wallonia,Luxembourg,24081.0,,54,14,2021-03-23
BE,Wallonia,BrabantWallon,32762.0,,47,8,2021-03-23
BE,Flanders,Limburg,43274.0,,118,33,2021-03-23
BE,Wallonia,Namur,45954.0,,129,37,2021-03-23
BE,Flanders,VlaamsBrabant,65301.0,,101,22,2021-03-23
BE,Flanders,WestVlaanderen,76209.0,,261,63,2021-03-23
BE,Flanders,OostVlaanderen,94749.0,,382,94,2021-03-23
BE,Brussels,Brussels,106261.0,,423,109,2021-03-23
BE,Flanders,Antwerpen,107669.0,,346,92,2021-03-23
BE,Wallonia,Liège,109947.0,,112,34,2021-03-23
BE,Wallonia,Hainaut,126802.0,,429,95,2021-03-23
BE,MISSING,MISSING,15935.0,,,,2021-03-24
BE,Wallonia,Luxembourg,24240.0,,60,16,2021-03-24
BE,Wallonia,BrabantWallon,32968.0,,42,11,2021-03-24
BE,Flanders,Limburg,43609.0,,116,35,2021-03-24
BE,Wallonia,Namur,46336.0,,144,38,2021-03-24
BE,Flanders,VlaamsBrabant,65745.0,,99,24,2021-03-24
BE,Flanders,WestVlaanderen,76795.0,,264,67,2021-03-24
BE,Flanders,OostVlaanderen,95587.0,,392,97,2021-03-24
BE,Brussels,Brussels,106985.0,,435,112,2021-03-24
BE,Flanders,Antwerpen,108360.0,,356,95,2021-03-24
BE,Wallonia,Liège,110305.0,,119,35,2021-03-24
BE,Wallonia,Hainaut,127558.0,,425,106,2021-03-24
BE,MISSING,MISSING,16028.0,,,,2021-03-25
BE,Wallonia,Luxembourg,24438.0,,63,17,2021-03-25
BE,Wallonia,BrabantWallon,33190.0,,36,11,2021-03-25
BE,Flanders,Limburg,43994.0,,121,39,2021-03-25
BE,Wallonia,Namur,46867.0,,144,38,2021-03-25
BE,Flanders,VlaamsBrabant,66149.0,,103,25,2021-03-25
BE,Flanders,WestVlaanderen,77266.0,,269,69,2021-03-25
BE,Flanders,OostVlaanderen,96278.0,,398,104,2021-03-25
BE,Brussels,Brussels,107700.0,,450,116,2021-03-25
BE,Flanders,Antwerpen,109076.0,,356,91,2021-03-25
BE,Wallonia,Liège,110667.0,,120,35,2021-03-25
BE,Wallonia,Hainaut,128393.0,,433,107,2021-03-25
BE,MISSING,MISSING,16116.0,,,,2021-03-26
BE,Wallonia,Luxembourg,24642.0,,64,17,2021-03-26
BE,Wallonia,BrabantWallon,33413.0,,38,8,2021-03-26
BE,Flanders,Limburg,44368.0,,125,42,2021-03-26
BE,Wallonia,Namur,47313.0,,149,40,2021-03-26
BE,Flanders,VlaamsBrabant,66552.0,,110,26,2021-03-26
BE,Flanders,WestVlaanderen,77753.0,,260,72,2021-03-26
BE,Flanders,OostVlaanderen,97085.0,,383,104,2021-03-26
BE,Brussels,Brussels,108455.0,,437,116,2021-03-26
BE,Flanders,Antwerpen,109753.0,,353,92,2021-03-26
BE,Wallonia,Liège,111144.0,,137,37,2021-03-26
BE,Wallonia,Hainaut,129192.0,,447,113,2021-03-26
BE,MISSING,MISSING,16188.0,,,,2021-03-27
BE,Wallonia,Luxembourg,24749.0,,71,18,2021-03-27
BE,Wallonia,BrabantWallon,33525.0,,47,10,2021-03-27
BE,Flanders,Limburg,44512.0,,128,42,2021-03-27
BE,Wallonia,Namur,47560.0,,148,40,2021-03-27
BE,Flanders,VlaamsBrabant,66774.0,,107,28,2021-03-27
BE,Flanders,WestVlaanderen,78041.0,,287,71,2021-03-27
BE,Flanders,OostVlaanderen,97452.0,,382,114,2021-03-27
BE,Brussels,Brussels,108870.0,,446,120,2021-03-27
BE,Flanders,Antwerpen,110136.0,,373,103,2021-03-27
BE,Wallonia,Liège,111345.0,,128,34,2021-03-27
BE,Wallonia,Hainaut,129690.0,,451,121,2021-03-27
BE,MISSING,MISSING,16236.0,,,,2021-03-28
BE,Wallonia,Luxembourg,24822.0,,75,16,2021-03-28
BE,Wallonia,BrabantWallon,33595.0,,53,11,2021-03-28
BE,Flanders,Limburg,44716.0,,135,43,2021-03-28
BE,Wallonia,Namur,47682.0,,156,41,2021-03-28
BE,Flanders,VlaamsBrabant,66930.0,,108,26,2021-03-28
BE,Flanders,WestVlaanderen,78157.0,,300,74,2021-03-28
BE,Flanders,OostVlaanderen,97667.0,,396,115,2021-03-28
BE,Brussels,Brussels,109119.0,,469,124,2021-03-28
BE,Flanders,Antwerpen,110437.0,,384,99,2021-03-28
BE,Wallonia,Liège,111374.0,,135,36,2021-03-28
BE,Wallonia,Hainaut,129798.0,,482,127,2021-03-28
BE,MISSING,MISSING,16368.0,,,,2021-03-29
BE,Wallonia,Luxembourg,24993.0,,87,18,2021-03-29
BE,Wallonia,BrabantWallon,33798.0,,59,10,2021-03-29
BE,Flanders,Limburg,45145.0,,146,47,2021-03-29
BE,Wallonia,Namur,48115.0,,164,45,2021-03-29
BE,Flanders,VlaamsBrabant,67418.0,,118,31,2021-03-29
BE,Flanders,WestVlaanderen,78726.0,,304,76,2021-03-29
BE,Flanders,OostVlaanderen,98601.0,,410,117,2021-03-29
BE,Brussels,Brussels,109777.0,,497,125,2021-03-29
BE,Flanders,Antwerpen,111239.0,,404,101,2021-03-29
BE,Wallonia,Liège,111919.0,,145,41,2021-03-29
BE,Wallonia,Hainaut,130588.0,,486,129,2021-03-29
BE,MISSING,MISSING,16456.0,,,,2021-03-30
BE,Wallonia,Luxembourg,25216.0,,82,20,2021-03-30
BE,Wallonia,BrabantWallon,34025.0,,65,10,2021-03-30
BE,Flanders,Limburg,45553.0,,158,44,2021-03-30
BE,Wallonia,Namur,48568.0,,165,41,2021-03-30
BE,Flanders,VlaamsBrabant,67785.0,,128,33,2021-03-30
BE,Flanders,WestVlaanderen,79155.0,,303,78,2021-03-30
BE,Flanders,OostVlaanderen,99277.0,,419,120,2021-03-30
BE,Brussels,Brussels,110313.0,,500,121,2021-03-30
BE,Flanders,Antwerpen,111860.0,,414,109,2021-03-30
BE,Wallonia,Liège,112290.0,,157,44,2021-03-30
BE,Wallonia,Hainaut,131386.0,,477,117,2021-03-30
BE,MISSING,MISSING,16532.0,,,,2021-03-31
BE,Wallonia,Luxembourg,25391.0,,81,19,2021-03-31
BE,Wallonia,BrabantWallon,34210.0,,62,9,2021-03-31
BE,Flanders,Limburg,45907.0,,146,44,2021-03-31
BE,Wallonia,Namur,48926.0,,182,43,2021-03-31
BE,Flanders,VlaamsBrabant,68097.0,,127,34,2021-03-31
BE,Flanders,WestVlaanderen,79585.0,,310,78,2021-03-31
BE,Flanders,OostVlaanderen,99897.0,,432,126,2021-03-31
BE,Brussels,Brussels,110851.0,,501,119,2021-03-31
BE,Flanders,Antwerpen,112427.0,,429,110,2021-03-31
BE,Wallonia,Liège,112689.0,,176,52,2021-03-31
BE,Wallonia,Hainaut,132096.0,,492,122,2021-03-31
BE,MISSING,MISSING,16636.0,,,,2021-04-01
BE,Wallonia,Luxembourg,25578.0,,83,19,2021-04-01
BE,Wallonia,BrabantWallon,34385.0,,50,9,2021-04-01
BE,Flanders,Limburg,46250.0,,161,48,2021-04-01
BE,Wallonia,Namur,49299.0,,182,42,2021-04-01
BE,Flanders,VlaamsBrabant,68375.0,,128,37,2021-04-01
BE,Flanders,WestVlaanderen,79928.0,,326,84,2021-04-01
BE,Flanders,OostVlaanderen,100552.0,,433,133,2021-04-01
BE,Brussels,Brussels,111461.0,,510,117,2021-04-01
BE,Flanders,Antwerpen,112984.0,,413,114,2021-04-01
BE,Wallonia,Liège,113101.0,,179,58,2021-04-01
BE,Wallonia,Hainaut,132749.0,,494,129,2021-04-01
BE,MISSING,MISSING,16752.0,,,,2021-04-02
BE,Wallonia,Luxembourg,25830.0,,80,21,2021-04-02
BE,Wallonia,BrabantWallon,34571.0,,46,10,2021-04-02
BE,Flanders,Limburg,46641.0,,163,47,2021-04-02
BE,Wallonia,Namur,49665.0,,188,44,2021-04-02
BE,Flanders,VlaamsBrabant,68711.0,,128,37,2021-04-02
BE,Flanders,WestVlaanderen,80280.0,,335,83,2021-04-02
BE,Flanders,OostVlaanderen,101219.0,,426,128,2021-04-02
BE,Brussels,Brussels,112015.0,,520,123,2021-04-02
BE,Wallonia,Liège,113482.0,,182,60,2021-04-02
BE,Flanders,Antwerpen,113604.0,,422,116,2021-04-02
BE,Wallonia,Hainaut,133422.0,,536,132,2021-04-02
BE,MISSING,MISSING,16798.0,,,,2021-04-03
BE,Wallonia,Luxembourg,25932.0,,70,20,2021-04-03
BE,Wallonia,BrabantWallon,34684.0,,39,9,2021-04-03
BE,Flanders,Limburg,46808.0,,154,52,2021-04-03
BE,Wallonia,Namur,49883.0,,183,43,2021-04-03
BE,Flanders,VlaamsBrabant,68890.0,,130,38,2021-04-03
BE,Flanders,WestVlaanderen,80479.0,,312,90,2021-04-03
BE,Flanders,OostVlaanderen,101537.0,,401,131,2021-04-03
BE,Brussels,Brussels,112464.0,,511,128,2021-04-03
BE,Wallonia,Liège,113706.0,,199,67,2021-04-03
BE,Flanders,Antwerpen,113902.0,,403,113,2021-04-03
BE,Wallonia,Hainaut,133810.0,,509,130,2021-04-03
BE,MISSING,MISSING,16823.0,,,,2021-04-04
BE,Wallonia,Luxembourg,26039.0,,70,21,2021-04-04
BE,Wallonia,BrabantWallon,34755.0,,42,9,2021-04-04
BE,Flanders,Limburg,46920.0,,156,55,2021-04-04
BE,Wallonia,Namur,50007.0,,185,41,2021-04-04
BE,Flanders,VlaamsBrabant,69032.0,,138,42,2021-04-04
BE,Flanders,WestVlaanderen,80613.0,,314,93,2021-04-04
BE,Flanders,OostVlaanderen,101730.0,,404,133,2021-04-04
